UDI,Product ID,timestamp,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5996,L53175,2039-06-01 08:00:00,L,300.6,310.3,1920,22.3,223,0,0,0,0,0,0
5997,M20856,2039-06-02 08:00:00,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0
5998,M20857,2039-06-03 08:00:00,M,300.5,310.2,1571,34.6,228,0,0,0,0,0,0
5999,M20858,2039-06-04 08:00:00,M,300.4,310.2,1613,36.9,231,0,0,0,0,0,0
6000,M20859,2039-06-05 08:00:00,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0
6001,H35414,2039-06-06 08:00:00,H,300.4,310.2,1431,43.2,0,0,0,0,0,0,0
6002,M20861,2039-06-07 08:00:00,M,300.4,310.2,1380,47.3,5,0,0,0,0,0,0
6003,L53182,2039-06-08 08:00:00,L,300.5,310.3,1683,31.5,8,0,0,0,0,0,0
6004,L53183,2039-06-09 08:00:00,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0
6005,L53184,2039-06-10 08:00:00,L,300.5,310.4,1761,26.5,12,0,0,0,0,0,0
6006,L53185,2039-06-11 08:00:00,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0
6007,M20866,2039-06-12 08:00:00,M,300.6,310.5,2156,18.0,16,0,0,0,0,0,0
6008,M20867,2039-06-13 08:00:00,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0
6009,L53188,2039-06-14 08:00:00,L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0
6010,L53189,2039-06-15 08:00:00,L,300.6,310.6,1931,22.0,24,0,0,0,0,0,0
6011,H35424,2039-06-16 08:00:00,H,300.7,310.7,1428,43.4,26,0,0,0,0,0,0
6012,L53191,2039-06-17 08:00:00,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0
6013,H35426,2039-06-18 08:00:00,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0
6014,L53193,2039-06-19 08:00:00,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0
6015,H35428,2039-06-20 08:00:00,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0
6016,M20875,2039-06-21 08:00:00,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0
6017,L53196,2039-06-22 08:00:00,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0
6018,L53197,2039-06-23 08:00:00,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0
6019,M20878,2039-06-24 08:00:00,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0
6020,L53199,2039-06-25 08:00:00,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0
6021,L53200,2039-06-26 08:00:00,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0
6022,L53201,2039-06-27 08:00:00,L,300.7,310.8,1814,21.4,59,0,0,0,0,0,0
6023,L53202,2039-06-28 08:00:00,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0
6024,M20883,2039-06-29 08:00:00,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0
6025,L53204,2039-06-30 08:00:00,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0
6026,L53205,2039-07-01 08:00:00,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0
6027,L53206,2039-07-02 08:00:00,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0
6028,M20887,2039-07-03 08:00:00,M,300.7,311.0,1413,44.3,72,0,0,0,0,0,0
6029,L53208,2039-07-04 08:00:00,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0
6030,M20889,2039-07-05 08:00:00,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0
6031,L53210,2039-07-06 08:00:00,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0
6032,L53211,2039-07-07 08:00:00,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0
6033,L53212,2039-07-08 08:00:00,L,300.7,310.8,1754,27.7,84,0,0,0,0,0,0
6034,L53213,2039-07-09 08:00:00,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0
6035,M20894,2039-07-10 08:00:00,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0
6036,M20895,2039-07-11 08:00:00,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0
6037,M20896,2039-07-12 08:00:00,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0
6038,L53217,2039-07-13 08:00:00,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0
6039,L53218,2039-07-14 08:00:00,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0
6040,L53219,2039-07-15 08:00:00,L,300.6,310.9,1433,42.6,101,0,0,0,0,0,0
6041,M20900,2039-07-16 08:00:00,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0
6042,M20901,2039-07-17 08:00:00,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0
6043,M20902,2039-07-18 08:00:00,M,300.8,311.0,1580,36.6,109,0,0,0,0,0,0
6044,M20903,2039-07-19 08:00:00,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0
6045,M20904,2039-07-20 08:00:00,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0
6046,L53225,2039-07-21 08:00:00,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0
6047,L53226,2039-07-22 08:00:00,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0
6048,H35461,2039-07-23 08:00:00,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0
6049,M20908,2039-07-24 08:00:00,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0
6050,M20909,2039-07-25 08:00:00,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0
6051,M20910,2039-07-26 08:00:00,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0
6052,L53231,2039-07-27 08:00:00,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0
6053,L53232,2039-07-28 08:00:00,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0
6054,L53233,2039-07-29 08:00:00,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0
6055,H35468,2039-07-30 08:00:00,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0
6056,L53235,2039-07-31 08:00:00,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0
6057,L53236,2039-08-01 08:00:00,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0
6058,L53237,2039-08-02 08:00:00,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0
6059,M20918,2039-08-03 08:00:00,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0
6060,L53239,2039-08-04 08:00:00,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0
6061,L53240,2039-08-05 08:00:00,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0
6062,H35475,2039-08-06 08:00:00,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0
6063,M20922,2039-08-07 08:00:00,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0
6064,L53243,2039-08-08 08:00:00,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0
6065,L53244,2039-08-09 08:00:00,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0
6066,L53245,2039-08-10 08:00:00,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0
6067,L53246,2039-08-11 08:00:00,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0
6068,L53247,2039-08-12 08:00:00,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0
6069,M20928,2039-08-13 08:00:00,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0
6070,L53249,2039-08-14 08:00:00,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0
6071,L53250,2039-08-15 08:00:00,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0
6072,M20931,2039-08-16 08:00:00,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0
6073,M20932,2039-08-17 08:00:00,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0
6074,M20933,2039-08-18 08:00:00,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0
6075,M20934,2039-08-19 08:00:00,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0
6076,L53255,2039-08-20 08:00:00,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0
6077,L53256,2039-08-21 08:00:00,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0
6078,L53257,2039-08-22 08:00:00,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0
6079,L53258,2039-08-23 08:00:00,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0
6080,M20939,2039-08-24 08:00:00,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0
6081,L53260,2039-08-25 08:00:00,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0
6082,L53261,2039-08-26 08:00:00,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0
6083,L53262,2039-08-27 08:00:00,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0
6084,L53263,2039-08-28 08:00:00,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0
6085,M20944,2039-08-29 08:00:00,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0
6086,L53265,2039-08-30 08:00:00,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0
6087,L53266,2039-08-31 08:00:00,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0
6088,M20947,2039-09-01 08:00:00,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0
6089,L53268,2039-09-02 08:00:00,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0
6090,L53269,2039-09-03 08:00:00,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0
6091,L53270,2039-09-04 08:00:00,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0
6092,L53271,2039-09-05 08:00:00,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1
6093,L53272,2039-09-06 08:00:00,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0
6094,L53273,2039-09-07 08:00:00,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0
6095,M20954,2039-09-08 08:00:00,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0
6096,M20955,2039-09-09 08:00:00,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0
6097,M20956,2039-09-10 08:00:00,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0
6098,H35511,2039-09-11 08:00:00,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0
6099,M20958,2039-09-12 08:00:00,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0
6100,H35513,2039-09-13 08:00:00,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0
6101,M20960,2039-09-14 08:00:00,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0
6102,L53281,2039-09-15 08:00:00,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0
6103,L53282,2039-09-16 08:00:00,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0
6104,L53283,2039-09-17 08:00:00,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0
6105,M20964,2039-09-18 08:00:00,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0
6106,M20965,2039-09-19 08:00:00,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0
6107,L53286,2039-09-20 08:00:00,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0
6108,L53287,2039-09-21 08:00:00,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0
6109,M20968,2039-09-22 08:00:00,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0
6110,M20969,2039-09-23 08:00:00,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0
6111,L53290,2039-09-24 08:00:00,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0
6112,M20971,2039-09-25 08:00:00,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0
6113,L53292,2039-09-26 08:00:00,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0
6114,M20973,2039-09-27 08:00:00,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0
6115,M20974,2039-09-28 08:00:00,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0
6116,L53295,2039-09-29 08:00:00,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0
6117,L53296,2039-09-30 08:00:00,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0
6118,L53297,2039-10-01 08:00:00,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0
6119,M20978,2039-10-02 08:00:00,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0
6120,L53299,2039-10-03 08:00:00,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0
6121,M20980,2039-10-04 08:00:00,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0
6122,L53301,2039-10-05 08:00:00,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0
6123,L53302,2039-10-06 08:00:00,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0
6124,L53303,2039-10-07 08:00:00,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0
6125,M20984,2039-10-08 08:00:00,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0
6126,L53305,2039-10-09 08:00:00,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0
6127,L53306,2039-10-10 08:00:00,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0
6128,L53307,2039-10-11 08:00:00,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0
6129,L53308,2039-10-12 08:00:00,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0
6130,M20989,2039-10-13 08:00:00,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0
6131,L53310,2039-10-14 08:00:00,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0
6132,H35545,2039-10-15 08:00:00,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0
6133,L53312,2039-10-16 08:00:00,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0
6134,L53313,2039-10-17 08:00:00,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0
6135,L53314,2039-10-18 08:00:00,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0
6136,L53315,2039-10-19 08:00:00,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0
6137,H35550,2039-10-20 08:00:00,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0
6138,M20997,2039-10-21 08:00:00,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0
6139,M20998,2039-10-22 08:00:00,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0
6140,L53319,2039-10-23 08:00:00,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0
6141,L53320,2039-10-24 08:00:00,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0
6142,L53321,2039-10-25 08:00:00,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0
6143,L53322,2039-10-26 08:00:00,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0
6144,M21003,2039-10-27 08:00:00,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0
6145,M21004,2039-10-28 08:00:00,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0
6146,M21005,2039-10-29 08:00:00,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0
6147,M21006,2039-10-30 08:00:00,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0
6148,M21007,2039-10-31 08:00:00,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0
6149,L53328,2039-11-01 08:00:00,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0
6150,M21009,2039-11-02 08:00:00,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0
6151,L53330,2039-11-03 08:00:00,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0
6152,L53331,2039-11-04 08:00:00,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0
6153,M21012,2039-11-05 08:00:00,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0
6154,L53333,2039-11-06 08:00:00,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0
6155,M21014,2039-11-07 08:00:00,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0
6156,L53335,2039-11-08 08:00:00,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0
6157,L53336,2039-11-09 08:00:00,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0
6158,L53337,2039-11-10 08:00:00,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0
6159,L53338,2039-11-11 08:00:00,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0
6160,L53339,2039-11-12 08:00:00,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0
6161,L53340,2039-11-13 08:00:00,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0
6162,L53341,2039-11-14 08:00:00,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0
6163,L53342,2039-11-15 08:00:00,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0
6164,L53343,2039-11-16 08:00:00,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0
6165,H35578,2039-11-17 08:00:00,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0
6166,L53345,2039-11-18 08:00:00,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0
6167,H35580,2039-11-19 08:00:00,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0
6168,M21027,2039-11-20 08:00:00,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0
6169,M21028,2039-11-21 08:00:00,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0
6170,L53349,2039-11-22 08:00:00,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0
6171,H35584,2039-11-23 08:00:00,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0
6172,L53351,2039-11-24 08:00:00,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0
6173,L53352,2039-11-25 08:00:00,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0
6174,L53353,2039-11-26 08:00:00,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0
6175,L53354,2039-11-27 08:00:00,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0
6176,L53355,2039-11-28 08:00:00,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0
6177,L53356,2039-11-29 08:00:00,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0
6178,L53357,2039-11-30 08:00:00,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0
6179,L53358,2039-12-01 08:00:00,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0
6180,M21039,2039-12-02 08:00:00,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0
6181,L53360,2039-12-03 08:00:00,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0
6182,L53361,2039-12-04 08:00:00,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0
6183,L53362,2039-12-05 08:00:00,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0
6184,H35597,2039-12-06 08:00:00,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0
6185,L53364,2039-12-07 08:00:00,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0
6186,L53365,2039-12-08 08:00:00,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0
6187,M21046,2039-12-09 08:00:00,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0
6188,L53367,2039-12-10 08:00:00,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0
6189,L53368,2039-12-11 08:00:00,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0
6190,M21049,2039-12-12 08:00:00,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0
6191,L53370,2039-12-13 08:00:00,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0
6192,H35605,2039-12-14 08:00:00,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0
6193,L53372,2039-12-15 08:00:00,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0
6194,L53373,2039-12-16 08:00:00,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0
6195,L53374,2039-12-17 08:00:00,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0
6196,L53375,2039-12-18 08:00:00,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0
6197,L53376,2039-12-19 08:00:00,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0
6198,L53377,2039-12-20 08:00:00,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0
6199,M21058,2039-12-21 08:00:00,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0
6200,L53379,2039-12-22 08:00:00,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0
6201,L53380,2039-12-23 08:00:00,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0
6202,M21061,2039-12-24 08:00:00,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0
6203,L53382,2039-12-25 08:00:00,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0
6204,L53383,2039-12-26 08:00:00,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0
6205,M21064,2039-12-27 08:00:00,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0
6206,M21065,2039-12-28 08:00:00,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0
6207,M21066,2039-12-29 08:00:00,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0
6208,L53387,2039-12-30 08:00:00,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0
6209,M21068,2039-12-31 08:00:00,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0
6210,L53389,2040-01-01 08:00:00,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0
6211,L53390,2040-01-02 08:00:00,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0
6212,L53391,2040-01-03 08:00:00,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0
6213,L53392,2040-01-04 08:00:00,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0
6214,L53393,2040-01-05 08:00:00,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0
6215,L53394,2040-01-06 08:00:00,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0
6216,L53395,2040-01-07 08:00:00,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0
6217,L53396,2040-01-08 08:00:00,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0
6218,M21077,2040-01-09 08:00:00,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0
6219,H35632,2040-01-10 08:00:00,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0
6220,H35633,2040-01-11 08:00:00,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0
6221,L53400,2040-01-12 08:00:00,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0
6222,M21081,2040-01-13 08:00:00,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0
6223,H35636,2040-01-14 08:00:00,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0
6224,M21083,2040-01-15 08:00:00,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0
6225,L53404,2040-01-16 08:00:00,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0
6226,M21085,2040-01-17 08:00:00,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0
6227,H35640,2040-01-18 08:00:00,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0
6228,L53407,2040-01-19 08:00:00,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0
6229,L53408,2040-01-20 08:00:00,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0
6230,L53409,2040-01-21 08:00:00,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0
6231,M21090,2040-01-22 08:00:00,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0
6232,M21091,2040-01-23 08:00:00,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0
6233,L53412,2040-01-24 08:00:00,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0
6234,L53413,2040-01-25 08:00:00,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0
6235,L53414,2040-01-26 08:00:00,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0
6236,L53415,2040-01-27 08:00:00,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0
6237,M21096,2040-01-28 08:00:00,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0
6238,L53417,2040-01-29 08:00:00,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0
6239,L53418,2040-01-30 08:00:00,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0
6240,L53419,2040-01-31 08:00:00,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0
6241,M21100,2040-02-01 08:00:00,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0
6242,L53421,2040-02-02 08:00:00,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0
6243,L53422,2040-02-03 08:00:00,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0
6244,L53423,2040-02-04 08:00:00,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0
6245,M21104,2040-02-05 08:00:00,M,301.0,310.4,1665,30.9,177,0,0,0,0,0,0
6246,L53425,2040-02-06 08:00:00,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0
6247,H35660,2040-02-07 08:00:00,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0
6248,L53427,2040-02-08 08:00:00,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0
6249,L53428,2040-02-09 08:00:00,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0
6250,L53429,2040-02-10 08:00:00,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0
6251,L53430,2040-02-11 08:00:00,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0
6252,M21111,2040-02-12 08:00:00,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0
6253,L53432,2040-02-13 08:00:00,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0
6254,L53433,2040-02-14 08:00:00,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0
6255,L53434,2040-02-15 08:00:00,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0
6256,L53435,2040-02-16 08:00:00,L,301.0,310.5,1379,57.3,204,1,0,0,0,1,0
6257,L53436,2040-02-17 08:00:00,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0
6258,L53437,2040-02-18 08:00:00,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0
6259,M21118,2040-02-19 08:00:00,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0
6260,M21119,2040-02-20 08:00:00,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0
6261,L53440,2040-02-21 08:00:00,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0
6262,L53441,2040-02-22 08:00:00,L,301.1,310.6,1417,47.6,10,0,0,0,0,0,0
6263,L53442,2040-02-23 08:00:00,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0
6264,M21123,2040-02-24 08:00:00,M,301.0,310.6,1698,27.3,14,0,0,0,0,0,0
6265,L53444,2040-02-25 08:00:00,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0
6266,L53445,2040-02-26 08:00:00,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0
6267,L53446,2040-02-27 08:00:00,L,300.8,310.4,1368,46.8,21,0,0,0,0,0,0
